Episode,Date,Guests (Himself/Herself - Role),References
Specialx01,2015-04-23,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);3preqmj5:Nick Clegg (Himself);nimfuofw:Piers Morgan (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
Specialx02,2015-04-30,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);enobecnd:Jeremy Paxman (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
Specialx03,2015-05-07,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);l3qwywbu:Kathy Burke (Herself);goz3ofbt:Jack Dee (Himself);egjidlr1:Dave Rowntree (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x01,2015-06-26,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);6lk6agdm:Stephen Merchant (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x02,2015-07-03,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);9b46vz01:Johnny Vegas (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x03,2015-07-10,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);jrj4vgbo:Joanna Lumley (Herself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x04,2015-07-17,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);r09v3a09:Amy Poehler (Herself),https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x05,2015-07-24,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);3vblg9jo:Jason Manford (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x06,2015-07-31,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);hq88jn9g:John Cleese (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x07,2015-08-07,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);l2c0axys:Bill Bailey (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x08,2015-08-14,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);9k3xrhyo:Romesh Ranganathan (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
6x09,2015-08-21,nf812lji:Adam Hills (Himself - Host);8osc35ur:Alex Brooker (Himself - Regular);ysvv93ea:Josh Widdicombe (Himself - Regular);djszfogi:Jack Whitehall (Himself);,https://en.wikipedia.org/wiki/List_of_The_Last_Leg_episodes
