Episode,Date,Guests (Himself/Herself - Role),References
13x07,2018-06-09,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);1rtqz52s:Russell Kane (Himself),https://www.bbc.co.uk/programmes/b0b5d0zq
14x01,2018-11-03,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);27w60biu:Jojo Sutherland (Herself),https://www.bbc.co.uk/programmes/b0bq0ljw
14x02,2018-11-10,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);g1yvca5i:Catherine Bohart (Herself),https://www.bbc.co.uk/programmes/b0bqsd6m
14x03,2018-11-24,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);1l6yikyd:Elaine Malcolmson (Herself),https://www.bbc.co.uk/programmes/b0bs2x4p
14x04,2018-12-01,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);5ufaund6:Joanne McNally (Herself),https://www.bbc.co.uk/programmes/b0bsrfcb
14x05,2018-12-08,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);rpobptuc:Ashley Storrie (Herself),https://www.bbc.co.uk/programmes/b0bt8rzf
14x06,2018-12-15,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);it0wsrph:Micky Bartlett (Himself),https://www.bbc.co.uk/programmes/b0btxdld
14x07,2018-12-22,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);nsl90ass:Teresa Livingstone (Herself),https://www.bbc.co.uk/programmes/b0bvfms7
15x01,2019-04-05,p9tfi1px:Tim McGarry (Himself - Host);ra1ov9e4:Neil Delamere (Himself);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);da4cr1vx:Lauren Pattison (Herself),https://www.bbc.co.uk/programmes/m0003x90
15x02,2019-04-12,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);uk8mmmbl:Reginald D. Hunter (Himself),https://www.bbc.co.uk/programmes/m00043xm
15x03,2019-04-19,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);n5ouehky:Olga Koch (Herself),https://www.bbc.co.uk/programmes/m0004bkh
15x04,2019-04-26,p9tfi1px:Tim McGarry (Himself - Host);zqqyqu60:Colin Murphy (Himself);89pworht:Jake O'Kane (Himself);ra1ov9e4:Neil Delamere (Himself);59gmixwl:Desiree Burch (Herself),https://www.bbc.co.uk/programmes/m0004k92
