Episode,Date,Guests (Himself/Herself - Role),References
7x04,1979-08-06,tn2a91cb:Tim Brooke-Taylor (Himself);t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);ooro5gcx:Willie Rushton (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/3a3d020078a141ec9eafdccf42b1ad8d
7x05,1979-08-13,t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);ltb2104r:Denise Coffey (Herself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/7effe567e6354af98f41dd7c5e011dfe
7x06,1979-08-20,t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/628ec3ccd603477d9fe9bee78b7a7ef5
7x07,1979-08-27,0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/1513ba4694cc4efa98a696e8d07c018a
7x08,1979-09-03,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);0i00czvq:Graeme Garden (Himself);,http://genome.ch.bbc.co.uk/d0504954c6504871bc39678bd82ab9a0
7x09,1979-09-10,tn2a91cb:Tim Brooke-Taylor (Himself);ltb2104r:Denise Coffey (Herself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/a93e083e57d44a1cad13af285a3581e0
7x10,1979-09-17,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);t4r1ivmw:Barry Cryer (Himself);0i00czvq:Graeme Garden (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,
8x01,1981-08-22,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/65d9b83fa4844a1abf7285b765be5cdd
8x02,1981-08-29,tn2a91cb:Tim Brooke-Taylor (Himself);ooro5gcx:Willie Rushton (Himself);0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/684e0cb506a4431e89725a47c677e5b6
8x03,1981-09-05,0i00czvq:Graeme Garden (Himself);t4r1ivmw:Barry Cryer (Himself);ooro5gcx:Willie Rushton (Himself);tn2a91cb:Tim Brooke-Taylor (Himself);anx0aq5q:Humphrey Lyttelton (Himself - Host);,http://genome.ch.bbc.co.uk/b2b60d65b7554273bf8f3deff71f98a0
