Episode,Date,Guests (Himself/Herself - Role)
8x14,2014-05-07,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);92syreem:Lucy Durack (Herself);50v2xzli:Ashley Evans (Herself);u59d9hld:Meshel Laurie (Herself);qjlxaabi:Luke McGregor (Himself);,
8x15,2014-05-14,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);ldyk8sf7:Adalita (Herself);x2ielz78:Seth Sentry (Himself);6egq5ot8:Stephen K. Amos (Himself);mkuo9ika:James Acaster (Himself);,
8x16,2014-05-21,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);68jx8c1i:John Paul Young (Himself);tsn86uoz:Jasmine Rae (Herself);80836340:Dave Hughes (Himself);sgiblvaz:Michael Winslow (Himself);,
8x17,2014-05-28,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);qfbpz6e8:Paul Dempsey (Himself);xrgmbla3:Kerri Simpson (Herself);9mqrgif3:Tom Gleeson (Himself);slt9gwt1:Sean Cullen (Himself);hk7k5e49:Robertino (Himself);39ktq9qa:The Amigos (self);,
8x18,2014-06-04,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);2q1za21c:Vance Joy (Himself);w2y87us0:Lara Mulcahy (Herself);pis76ssm:Dave O'Neil (Himself);rspdd722:Denise Scott (Herself);,
8x19,2014-06-11,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);5huiaobk:Lisa McCune (Herself);usn5rlcb:Grandmaster Flash (Himself);u59d9hld:Meshel Laurie (Herself);ynik4blm:Lewis Hobba (Himself);,
8x20,2014-06-18,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);g40hapw8:Russell Morris (Himself);wqgv40e3:Will Pickvance (Himself);if8uumfg:Tegan Higginbotham (Herself);pis76ssm:Dave O'Neil (Himself);,
8x21,2014-11-14,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);vwzqln5m:Michael Franti (Himself);rpmfhb4j:Deborah Cheetham (Herself);60p1kurg:Claire Hooper (Herself);9mqrgif3:Tom Gleeson (Himself);,
8x22,2014-11-21,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);o00lm71j:Pete Thomas (Himself);ebdmorq6:Claire Bowditch (Herself);u59d9hld:Meshel Laurie (Herself);xstc1ush:Milton Jones (Himself);,
8x23,2014-11-28,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);oc9kko28:Bobby Fox (Himself);2414evd7:Nai Palm (Herself);9mqrgif3:Tom Gleeson (Himself);o2iakgfe:Paul Foot (Himself);,
8x24,2014-12-05,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);bzek292j:Bob Sedergreen (Himself);ft4l9kun:Beth Hart (Herself);2x3005z3:Frank Woodley (Himself);z013vflf:Cal Wilson (Herself);,
8x25,2014-12-12,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);x5habil8:Kasey Chambers (Herself);1es4qv40:Brian Mannix (Himself);60p1kurg:Claire Hooper (Herself);w7eajh5g:Rusty Berther (Himself);,
8x26,2014-12-19,ie1e7wsh:Josh Earl (Himself - Host);u1jzzdo1:Ella Hooper (Herself - Team Captain);n41jetat:Adam Richard (Himself - Team Captain);fnsnxo45:Kate Ceberano (Herself);snsmd5os:Darren Middleton (Himself);66f2fxp5:Sammy J (Himself);7hmwzq56:Randy (Himself);,
